Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2020-03-02,The Invisible Man,2020,https://boxd.it/10PBsL,3.5,,still can’t believe they made a feature-length horror film adaptation of that Spongebob episode with the invisible spray,"theatre, cobb",2020-03-01
2020-03-12,Emma.,2020,https://boxd.it/11yHY9,2.5,,"They had me in the first half, not gonna lie. I was starting to think this was gonna be awful and boring but then it just ended up being okay and boring","theatre, regal, celebration pointe 10, unlimited",2020-03-11
2020-03-16,Portrait of a Lady on Fire,2019,https://boxd.it/11Tc6H,5,Yes,"<i>non 👏 possum 👏</i>
<i>fugere 👏 non 👏 possum 👏</i>
<i>👏 fugere 👏 non 👏👏 possum 👏👏</i>
<i>👏👏 fugere 👏👏 non 👏👏👏 possum 👏👏👏
👏FUG👏👏ERE👏 👏NON👏 👏POS👏👏SUM👏</i>

masterpiece.","theatre, regal, royal park 16, unlimited",2020-03-15
2020-03-17,Misery,1990,https://boxd.it/11YrQP,3.5,,now I know exactly what to do if I ever see ethan hawke,"apartment, streaming",2020-03-16
2020-03-20,Magnolia,1999,https://boxd.it/12fVkD,4,,now we don’t have time to unpack ALL of that,"apartment, streaming",2020-03-19
2020-03-23,The World's End,2013,https://boxd.it/12x4ID,4,Yes,"so incredibly smart, genuinely emotional, and ridiculously fun.  a standard Wright-Pegg-Frost collaboration","home, blu-ray",2020-03-21
2020-03-29,Django Unchained,2012,https://boxd.it/13bvDl,4.5,Yes,"tarantino is an egomaniac and as a white dude he’s stupidly bold and so out of his element to make a western completely surrounding the horrors of slavery... but damn it, this really is his best work. that son of a bitch pulled it off somehow","other, streaming",2020-03-27
2020-03-30,The Seventh Seal,1957,https://boxd.it/13q9DX,4.5,,I have officially watched my first Bergman film. I will not be making a statement nor taking any questions at this time,"home, streaming",2020-03-29
2020-04-03,Requiem for a Dream,2000,https://boxd.it/13U5VD,4.5,Yes,just as soul-shattering as always.  sara goldfarb remains one of the most tragic and heart-wrenchingly honest characters I’ve ever seen in a movie...  so unbelievably hard to watch,"home, blu-ray",2020-04-03
2020-04-05,Dogtooth,2009,https://boxd.it/143x2J,3.5,,"prerequisites I wish I had known about: <i>Rocky </i>(1976)<i>, Flashdance </i>(1983)

I’m surprised (but glad) that this launched Yorgos Lanthimos’ appeal in the West rather than put him on some kind of FBI watch list","home, streaming",2020-04-04
2020-04-07,The Cabin in the Woods,2011,https://boxd.it/14oamj,2.5,,"entertaining and all, but it seems to think it’s a LOT more clever than it actually is","home, streaming",2020-04-06
2020-04-11,Under the Silver Lake,2018,https://boxd.it/14SFKh,4,,"The greatest crime A24 ever committed was acquiring the distribution rights to this film and then pretending like it never existed.  Like... my thoughts on it are still developing, but one thing that is very clear to me is the incredible amount of work and passion put into the film by everyone involved.  Can’t imagine how disappointed and frustrated they must be","other, streaming",2020-04-10
2020-04-13,Mission: Impossible,1996,https://boxd.it/15bd9v,3,Yes,still not that good but you gotta start somewhere am I right,"home, blu-ray",2020-04-12
2020-04-14,Being John Malkovich,1999,https://boxd.it/15jAaH,4,,John Malkovich reading this script and agreeing to go all in on it is the definition of king shit,"other, blu-ray",2020-04-13
2020-04-20,The Lighthouse,2019,https://boxd.it/164tIL,4.5,Yes,"if liking the lighthouse is filmbro, then I’m the biggest filmbro on earth","other, streaming",2020-04-18
2020-04-22,Taxi Driver,1976,https://boxd.it/16fRFX,4.5,Yes,oh man... he’s just like me!,"other, streaming",2020-04-20
2020-04-25,Silence,2016,https://boxd.it/16CJXv,4.5,Yes,religion,"home, streaming",2020-04-23
2020-04-26,Bringing Out the Dead,1999,https://boxd.it/16JMlX,3,,"doesn’t really work for me, but thanks, Marty! i had a good time!","other, streaming",2020-04-24
2020-04-29,Blade Runner,1982,https://boxd.it/178juh,4.5,Yes,"LOS ANGELES
NOVEMBER, 2019

curiously enough, just one month before the official announcement of the coronavirus outbreak.

replicants are a metaphor for those at high risk to coronavirus.  the blade runners are a metaphor for those who aren’t quarantining and social distancing.  no I will not elaborate","other, blu-ray",2020-04-27
2020-04-30,Blade Runner 2049,2017,https://boxd.it/17dRrh,4.5,Yes,this is probably the best use of Ryan Gosling’s whole “extremely repressed hot guy who also seems like he’s kinda interesting” thing,"other, blu-ray",2020-04-28
2020-05-07,The Piano Teacher,2001,https://boxd.it/185hXz,4,,starting to feel like Haneke is the master of making incredible films which I’d be perfectly okay with never seeing again,"home, streaming",2020-05-05
2020-05-11,Gerald's Game,2017,https://boxd.it/18Bsp3,2.5,,those last ten minutes gave me severe whiplash,"home, streaming",2020-05-10
2020-05-12,Unbreakable,2000,https://boxd.it/18IcQV,4.5,Yes,"third time watching this, and that final scene still hasn’t failed to give me that unique combination of horror, sadness, and joy that it always has","home, streaming",2020-05-10
2020-05-12,Inside Llewyn Davis,2013,https://boxd.it/18M7Uh,4.5,,"I feel like this scratched an itch that I’ve had for a long time without even realizing it.  I just had an absolutely wonderful time watching it, I don’t even know how else to say it.  the movie strikes me as incredibly warm and comforting, despite the constant struggles and pains that Llewyn subjects himself to throughout.  I suppose, in that sense, it’s just like a lot of folk music.

what a fantastic movie, cannot wait to revisit it.  now, to curl up in bed and drift off to sleep while Oscar Isaac’s beautiful singing echoes in my head...","home, streaming",2020-05-12
2020-05-14,The Grand Budapest Hotel,2014,https://boxd.it/18VTGZ,4,,"god, I wish my mom would leave me alone and stop nagging me with questions like “where are you going?” and “why haven’t you done the dishes?” and “why are you suddenly speaking quickly and emotionlessly in a British accent whilst striding briskly around the house with perfect posture and donned in pastel-colored clothing that is, somehow, both lavish and modest?”

mind your own business, mom","home, streaming",2020-05-13
2020-05-15,Rope,1948,https://boxd.it/191L9Z,3.5,,"I thought I was a galaxy brain genius when I counted all 6 cuts throughout the entire movie, but then I googled the total number of cuts to find that there’s actually 10.  You win this time, Hitchcock (and editor Ziegler)","home, streaming",2020-05-14
2020-05-16,The Nice Guys,2016,https://boxd.it/19cU63,3.5,,"solid, but felt so close to being something truly great.  I really thought I was gonna dig this movie... the story would take a turn and things would start looking interesting, but then a few gags wouldn’t land and then it would lose me. rinse and repeat.  plenty of laugh out loud moments but also PLENTY of bad jokes and just general things that I found puzzling.  I’m sure a lot of what didn’t work for me can be explained as an homage to cheesy 70s crime/noir but what can I say, it just felt off to me

definitely seemed like Ryan Gosling was having the time of his life here so this is awesome for that reason alone","home, streaming",2020-05-16
2020-05-18,The Death of Dick Long,2019,https://boxd.it/19svVx,3,,i would give anything to see how this pitch meeting went down,"home, streaming",2020-05-18
2020-05-20,(500) Days of Summer,2009,https://boxd.it/19BIFF,3,,bangin soundtrack,"other, streaming",2020-05-18
2020-05-20,Taste of Cherry,1997,https://boxd.it/19BJ2T,4,,"featured on <a href=""https://www.rogerebert.com/roger-ebert/eberts-most-hated"">Roger Ebert's Most Hated</a>, alongside such esteemed films as <i>Resident Evil </i>and <i>Baby Geniuses</i>","home, streaming",2020-05-19
2020-05-22,Children of Men,2006,https://boxd.it/19PaAT,4.5,,"what an exhausting movie in the best way possible.  can’t even fathom how they pulled off most of these long takes, jesus christ","home, streaming",2020-05-21
2020-05-27,The Invitation,2015,https://boxd.it/1aquYv,3,,another one of those well-made low-budget thrillers with warm color corrected digital cinematography that builds up an unsettling concept nicely until a mediocre climax/ending.  I guess that’s just the modern domestic thriller,"home, streaming",2020-05-25
2020-05-31,Before Sunrise,1995,https://boxd.it/1aT4xB,4.5,,"gonna wait to rate these movies until I’ve seen all three. might be pretentious and dumb, but I don’t give a shit I’m doin it!

That being said, it was beautiful and felt so real but also dreamlike at the same time in all the right ways.  like some kind of night-long odyssey that is constantly walking the line between reality and fantasy.  what a picture","apartment, blu-ray",2020-05-30
2020-06-02,Before Sunset,2004,https://boxd.it/1b4xin,4.5,,"the second chance... you can feel so much tension and aching in this one, but it’s also warm and retains some of that dreamlike feel from the first (mostly thanks to the almost overwhelmingly bright and glowing cinematography) while feeling a bit more grounded.

I really wish I hadn’t seen that final scene a million times on twitter already","apartment, blu-ray",2020-05-30
2020-06-03,Before Midnight,2013,https://boxd.it/1bcgz3,4.5,,"...is it bad that this might have been my favorite

the trilogy feels like it starts as a romantic fantasy until reality gradually creeps in more and more in the second and third.  can’t wait for the fourth film when elderly céline has to change elderly jesse’s poopy underwear","apartment, blu-ray",2020-05-31
2020-06-04,The Wind Rises,2013,https://boxd.it/1biFTz,4,,"my first Miyazaki film!  been meaning to watch his work for a while and I know it’s kinda strange to start with this one, especially since it’s his most “realistic” from what I’ve heard, but I can thank my film professor for that.  either way, it’s gorgeous and I really enjoyed it

also I have technically seen <i>Ponyo</i> but I watched it on Disney Channel when I was like 7 and paid little attention so I don’t really count it",,2020-06-03
2020-06-07,Kubo and the Two Strings,2016,https://boxd.it/1bCRkV,3.5,,not gonna lie I had to watch this for class and I was NOT giving it the full attention it deserves so I will be revisiting,"home, streaming",2020-06-05
2020-06-09,13th,2016,https://boxd.it/1bPo4v,,,"if you have even the smallest doubt that systemic racism isn’t as bad as people say it is, seriously just take a couple hours and watch this.  it’s so much worse than it seems","home, streaming",2020-06-06
2020-06-11,In the Mood for Love,2000,https://boxd.it/1c22Nf,5,Yes,"fuck it.  5 stars

probably the most longing/yearning movie that will ever be made about a straight couple

first time I watched this was in class while they were doing serious construction next door.  couldn’t hear a damn thing and ended up giving it 4 stars.  please forgive me director wong","home, streaming",2020-06-09
2020-06-12,Twin Peaks,1989,https://boxd.it/1c7WXZ,,,"Just finished the original run of Twin Peaks (seasons 1 + 2) and it was pretty damn amazing.  A fun and quirky detective serial for most of the show with occasional strange and surreal moments, eventually culminating in a finale where Lynch is finally allowed to let loose and unleash some absolute insanity like nothing I’ve seen before.

While watching I was somewhat disappointed that the surreal moments were few and far between, but looking back now I see that it makes those moments way more effective in the long run (especially in the case of the season 2 finale).  Can’t wait to continue with <i>Fire Walk With Me</i> and <i>The Return</i>, I feel so attached to the characters now.

If you’ve been avoiding this show because of the long pilot or because you fell out of it or whatever, you should really give it a shot.  I was hopelessly hooked in before I knew it and the payoff was incredible!  Agent Cooper stole my heart and he will surely steal yours <3","home, streaming",2020-06-10
2020-06-12,The Handmaiden,2016,https://boxd.it/1ca5dv,4,,"damn that was fantastic but like that male gaze tho 👀

I guess we’ll let it slide since the movie shits on men and male sexuality?","home, streaming",2020-06-11
2020-06-14,Da 5 Bloods,2020,https://boxd.it/1cldCl,4,,"nothing quite like a big fat Spike Lee joint.  cannot understate how incredible it is to get a strong Vietnam movie that covers similar ground as other war movies with the themes of loss, trauma, brotherhood, etc. but from the perspective of BLACK GIs (are there any other films on this?).  Spike’s frequent references to other war films, black soldiers and figures who have gone unmentioned, the atrocities faced by Vietnamese people, and our current political state all make the movie feel so massive in the ground it covers to use the past to comment on the present.

in other words, it’s just another Spike Lee joint","home, streaming",2020-06-12
2020-06-16,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/1czLwf,4.5,,"I knew this would be shocking, but nothing could have prepared me for just how overwhelmed I would be.  it’s unbelievable how well this manages to recontextualize the entire TV series by exposing its dark horrors that were always implied but never truly explored.  

who would have thought that a campy cop serial would give rise to this terrifying domestic horror about a victim of incest and her lifelong fight—no, WAR—with her abuser...","home, streaming",2020-06-14
2020-06-17,Do the Right Thing,1989,https://boxd.it/1cFXOn,5,Yes,"I’ve got nothing to add to the discourse, this shit is a masterpiece.  it’s straight DRIPPING with style just as much as the characters drip with sweat.  it’s powerful as hell while still being morally ambiguous with no definitive heroes or villains (except for the fuckin cops).  damn it’s perfect!!","other, blu-ray",2020-06-15
2020-06-18,Pariah,2011,https://boxd.it/1cMlMH,4.5,Yes,"one of the most touching and authentic coming-of-age stories out there, beautifully directed.  second time watching it for a class but this time it broke me down way more than the first, not sure why","home, streaming",2020-06-16
2020-06-21,Moonlight,2016,https://boxd.it/1d3P5d,5,Yes,"this shit is so incredibly artistic with its use of sound, images, symbols... it should totally feel pretentious but it doesn’t at all.  performances are all unbelievable and the screenplay is so beautiful that the descriptions alone can make you cry.  

barry jenkins really struck gold here and made something timeless and perfect, this will never grow old.  also he follows me on twitter there I said it","home, streaming",2020-06-18
2020-06-22,Twin Peaks: The Missing Pieces,2014,https://boxd.it/1ddsNV,,,"it was really nice to see all the footage that didn’t make it into the film, but I’m totally glad it didn’t haha","home, streaming",2020-06-19
2020-07-02,Twin Peaks: The Return,2017,https://boxd.it/1eahV3,,,"how the hell am I supposed to rate/review a 1,000-minute surrealist epic that completely recontextualizes a popular TV series from the 90’s and actively rejects audience expectations/desires to provide one of the most incredibly unique “television” experiences of all time???

my life can now be divided into two distinct periods. before twin peaks and after twin peaks","apartment, streaming",2020-06-30
2020-07-03,Her,2013,https://boxd.it/1efpMN,4.5,Yes,"on paper the concept seems so dystopian... man works as a sentimental letter ghost-writer for others and their loved ones, falls in love with an operating system, literally everyone cannot look away from their phones all day... but these things are presented in such an open-minded and emotional way that the film’s attitude only feels warm and hopeful for humanity, even in its saddest moments.  Just one of the reasons this movie is amazing","apartment, streaming",2020-07-01
2020-07-04,The Florida Project,2017,https://boxd.it/1emiPz,4.5,Yes,"fuck it 4.5 stars this movie is so real and beautiful and the pacing is about as perfect as it gets 

best child acting probably ever

willem dafoe was born to play the manager of an Orlando motel

the ending is still jarring as ever but I’ve developed a new appreciation for it after a couple rewatches

all in all it gets the native floridian seal of approval. very accurate had a good time and cried hard even though I’ve seen it three times","apartment, streaming",2020-07-01
2020-07-05,Blue Velvet,1986,https://boxd.it/1eszUj,3.5,,alright don’t say anything I’m gonna rewatch it I promise please do not yell at me it’s good I liked it very much,"apartment, streaming",2020-07-02
2020-07-05,Road Trip,2000,https://boxd.it/1etVg3,1,,"written and directed by Oscar-nominated director Todd Phillips, who also makes a cameo where he tries to suck on a woman’s toes (credited as “Foot Lover”)

if you’re wondering why the hell I watched it... this is the movie my dad chose to watch with us for his birthday.
he watched <i>Silence</i> with me so I figured I owe him one","home, streaming",2020-07-04
2020-07-06,WHAT DID JACK DO?,2017,https://boxd.it/1ez0xN,,,David Lynch moment,"home, streaming",2020-07-05
2020-07-10,Eraserhead,1977,https://boxd.it/1f0KeL,4.5,,"every once in a while you come across a movie that blows your mind just by existing... I can never even begin to understand how they achieved most of what is on display here, it’s unbelievable.

feel like I should have watched this as my first Lynch instead of waiting until after I saw most of his stuff.  I was put off when I heard how aggressively surreal and disturbing it is, but after seeing it I think it is a great introduction to Lynch’s mind/style and gives a lot of context to his later work","home, streaming",2020-07-09
2020-07-18,Palm Springs,2020,https://boxd.it/1fU9d9,3.5,,j.k. simmons is so fucking hot in that straw hat. I need more straw hat j.k. simmons content. like damn baby let me see what you’re hiding under there mmm woof bark bark grrrrr,"home, streaming",2020-07-17
2020-07-21,Shirley,2020,https://boxd.it/1gcmlr,4,,when the score and sound design actually manage to match elisabeth moss’s intense energy... consider my socks knocked off!,"home, streaming",2020-07-20
2020-07-23,20th Century Women,2016,https://boxd.it/1glTcb,4,,"alright I’m so tired of this meme but I just have to say it

Jamie is the original simp

dude really let a girl he crushed on sleep in his bed even though she didn’t feel the same way, and also got beaten up for informing a dude about clitoral stimulation

in short, he simped before it was cool (circa 1979)","home, streaming",2020-07-21
2020-07-25,Cam,2018,https://boxd.it/1gCIHV,2,,why does “camgirl clubhouse” sound like somewhere the boys would drop in fortnite,"home, streaming",2020-07-25
2020-07-29,Mulholland Drive,2001,https://boxd.it/1h1VoR,4.5,Yes,nothing quite beats that feeling when you finish a movie and realize you’ll be rewatching it for the rest of your life,"other, blu-ray",2020-07-28
2020-07-30,Assassination Nation,2018,https://boxd.it/1h9xtJ,2.5,Yes,"alright this is not as good as I thought it was when I saw it as a fresh 18-year old... it’s pretty damn irresponsible in hindsight, and has the same energy as people saying “#cancelculture is destroying america” with its depiction of murderous mobs forming over some leaked nudes...

this shit would never happen and while that’s obvious, it still comes across as an incredibly misinformed depiction of the general population’s attitude towards security and privacy in the Internet age

it’s still an electrifying movie in its visuals and some cool action sequences but like bruh, you’re upsetting people for the wrong reasons","home, streaming",2020-07-30
2020-08-01,There Will Be Blood,2007,https://boxd.it/1hhrDJ,5,Yes,this is still one of the most consistently funny movies for me.  every other line and facial expression shared between Daniel and Eli has me cackling gleefully with amusement or pure thrill.  nothing gets me fired up like the comically desperate power struggle between these two pathetic men,"home, streaming",2020-07-30
2020-08-03,The Evil Dead,1981,https://boxd.it/1huJAf,3.5,,"dude that whole setup-payoff with the “close my eyes every time you look at me” thing was pure genius.  what an absolute blast, disgusting and thrilling!!",,2020-08-02
2020-08-04,Eraserhead,1977,https://boxd.it/1hEz5h,4.5,Yes,"excerpt of an interview with David Lynch about <i>Eraserhead </i>from the 1997 book <i>Lynch on Lynch</i>:

<blockquote>“Everybody and his little brother now knows how things are done... Magicians keep their secrets to themselves. And they know that as soon as they tell, someone will say “Are you <i>kidding</i> me? That’s so simple.” It’s <i>horrifying</i> to me that they do it.</blockquote><blockquote>People don’t realize it, but as soon as they hear or see that, something dies inside them. They’re deader than they were. They’re not, like, happy to know about this stuff. They’re happy NOT to know about it. And they <i>shouldn’t </i>know about it. It’s nothing to do with the film! And will only <i>ruin</i> the film! Why would they talk about it? It’s <i>horrifying</i>!”</blockquote>","other, blu-ray",2020-08-02
2020-08-09,The Truman Show,1998,https://boxd.it/1i5Amx,4.5,Yes,"The concept and execution are so clever and thrilling that it’s easy to forget how fucked up this really is!!  Like Jesus, the implications are so disturbing the more you think about it... 

the whole moment where we are introduced to Truman’s extreme phobia of water, because he had to take a ferry for work?  Clearly facilitated by the show runners to get a reaction out of him!!  Not only did they deliberately plant this trauma in his mind, but they continue to use it against him throughout his life because hell, it makes for good television!  Like come on fellas wasn’t it enough to make him take a ferry, you’re really gonna put a half-sunken boat by the pier just to make him shit himself even more??

also, Truman’s little leitmotif/theme/whatever is so good man... so goofy and lighthearted but has a bit of an ominous undertone, so perfect for the scenes of Truman noticing things are off and slowly piecing it together","home, streaming",2020-08-06
2020-08-11,The Babysitter,2017,https://boxd.it/1ioX1l,1,,never have I ever seen a movie that was so blatantly written and directed by men,"home, streaming",2020-08-11
2020-08-13,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/1iyHL3,5,Yes,"Where does BOB end and where does Leland Palmer begin?  This is one of the many big questions that <i>Fire Walk With Me</i> asks, a question that the original series didn’t really care to ponder, or at best considered it an afterthought.

This film is not nearly as eager to free Leland from blame as the original series was; in fact, I think it puts the blame entirely back on him.  Who is BOB?  Albert Rosenfield pondered it himself in the original series: “Maybe that’s just what BOB is... the evil that men do.”  That idea, which was really nothing more than a suggestion of an alternate way to interpret the show, is presented so explicitly here that I find it hard to see BOB as anything other than exactly that—a symbol for the evil of men.  Is Leland really a victim here?  The farthest I would go is to call him a victim to his own dark thoughts and desires, which he ultimately succumbs to as he periodically rapes and eventually murders his own daughter.  In that sense, he is a victim of BOB, yet BOB is still part of him.

In the film, as Leland/BOB returns to the Black Lodge after killing Laura, we see a quick overlaid shot of a makeup-covered Leland screaming out in agony (black lipstick and powdered face).  Leland is a very complex character and is undoubtedly in an endless internal conflict.  That shot of him crying out represents this conflict, as whatever goodness left in him is tormented by his evil deeds... that is the man who loves his daughter, the man who resents himself for how much suffering he has brought to her.  The man who is a “victim” of BOB.

After verbally abusing Laura at the dinner table (“These hands are filthy!”), Leland sits in his bedroom with a twisted scowl on his face.  This scowl gradually fades as Leland’s face shifts to a neutral expression, before twisting yet again—but now, it’s an expression of horrible sadness.  He sobs.  Was this BOB literally leaving Leland’s body, and Leland being suddenly overcome with sadness and remorse over something he doesn’t even remember doing?  Or is it the typical behavior of an abuser, lashing out and hurting their victim before becoming immediately apologetic, telling the victim how much they love and care about them (which is exactly what Leland does next)?  That’s the beauty of the film and really all of Lynch’s work—it’s both.

Is Leland a victim in all this, haunted and possessed by a psychotic entity driven by violence and evil desires?  Or is BOB nothing but a projection of his own tormented psyche as he struggles to fight his dark and twisted urges?  Or, better yet, is BOB a projection from Laura’s mind, as the only way for a young girl to rationalize her own father doing these unspeakable things to her?  Well, the answer is simple... it’s whatever you think it is.

I know I probably haven’t said anything new here, but I wanted to write it all down anyway.  Also, Sheryl Lee and Ray Wise give two of the best performances I’ve ever seen in a film.  Both of them absolutely dominate their scenes and when they share a scene together (pretty often), it is an absolute treat... their dynamic as actors and as characters is just unmatched.

I haven’t even gotten into HALF of the things that I think make this movie so perfect... the harrowing and sympathetic depiction of Laura’s experience as a victim of incestuous rape and her ways of coping/fighting back/reclaiming herself, the reluctance of those around her to believe her story just like real life victims of rape and abuse (Harold’s “Bob is not real”)... but we’re not gonna talk about that.  In fact, we’re not gonna talk about it at all.  I’ll save all that for another time!","home, blu-ray",2020-08-11
2020-08-25,Spirited Away,2001,https://boxd.it/1jLe2N,4.5,,if we all watched this as children then society would be perfect and there would be no problems,"other, streaming",2020-08-21
2020-08-26,Them That Follow,2019,https://boxd.it/1jSrUn,2.5,,"God bless Olivia Colman she really tried her best to save this thing from utter mediocrity

also, Jim Gaffigan in a camo hunting jacket surprisingly feels right for some reason","apartment, streaming",2020-08-24
2020-08-27,At Eternity's Gate,2018,https://boxd.it/1jYFZt,3.5,,"this is the LAST movie I’d expect to have a mid-credits scene

gorgeous and imbued with a brightness that fills me with warmth... I’ve never had a movie give me such a strong desire to go out into nature right here right now, as far out as I can.  maybe I’d even try to paint something while I’m out there.

enjoyed this very much but there’s definitely more than a few stylistic and directorial choices that I found a bit puzzling or even pretentious at times *gasp*.  will definitely have to revisit some time to really nail down how I feel about them.

one thing’s for certain though, if anyone was meant to play Van Gogh in a film, it is Willem Dafoe.  it felt as if the longer the film went on, the more he transformed into the man he was playing, until eventually the actor and the painter became almost indistinguishable.  absolutely bonkers","apartment, streaming",2020-08-26
2020-08-29,Bill & Ted's Excellent Adventure,1989,https://boxd.it/1kcRxT,3.5,Yes,love when a concept gets so increasingly dumb and ridiculous that it comes full circle and becomes pure genius,"other, streaming",2020-08-26
2020-08-30,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/1khk5x,5,Yes,"there’s simply nothing quite like this

it’s unbelievable how much Lynch and his crew were able to accomplish artistically in a prequel film to a beloved TV series.  it’s honestly unfair, it should not be this good.

a campy surreal cop serial / soap opera ended up becoming a very serious and soul-crushing look at abuse, trauma, and how victims react to them.  it was all there in the show, vague and implied, but it’s shoved in your face here with no more sugar-coating.  and yet, it still manages to exude some of that Lynch optimism through Laura’s unrelenting resistance (even to her death) against the darkness which threatens to consume her.

it is horrific to watch but by the end, I’m always left with a feeling of hope, the knowing that there will always be a goodness to fight back even in the face of unfathomable evil and darkness.  the light and the dark baby.  the balance.  the constant threat of darkness which the light always persists through.  that’s what Lynch is all about, and this is probably where he illustrates that idea best

<i>“You always hurt the ones you love.” </i>– James Hurley","other, blu-ray",2020-08-27
2020-09-02,Candyman,1992,https://boxd.it/1kEyNT,3.5,,"a whole lot better than I expected.  like damn this had some really horrifying moments that were so utterly cinematic and well-executed, and the score bangs.  still, feels like a lot of great things were set up thematically but never truly explored, and the ending kinda had me scratching my head.  very very very excited to see Nia DaCosta’s take","other, streaming",2020-08-28
2020-09-02,Tenet,2020,https://boxd.it/1kHjpt,3,,"what am I, some kinda Protagonist?","theatre, regal, celebration pointe 10, unlimited",2020-09-01
2020-09-05,Whiplash,2014,https://boxd.it/1kYRaV,5,Yes,"<i>You think I’m fucking stupid? I knew it was you.</i>

one of my favorite endings to a film ever... probably one of the best","other, streaming",2020-09-04
2020-09-08,"Synecdoche, New York",2008,https://boxd.it/1lgSqV,,,imma get back to y’all on this one,"apartment, streaming",2020-09-06
2020-09-14,I'm Thinking of Ending Things,2020,https://boxd.it/1lYWDx,,,imma get back to y’all on this one pt. 2,"other, streaming",2020-09-11
2020-09-15,Bill & Ted's Bogus Journey,1991,https://boxd.it/1m1fBf,4,Yes,"I can’t possibly think of a better duo than Bill S. Preston, Esquire and Ted “Theodore” Logan to grapple with such abstract concepts as Death, God, and the afterlife","other, streaming",2020-09-12
2020-09-16,The New Mutants,2020,https://boxd.it/1m8sTv,2,,"way to suck all the nuance out of the whole “mutants as a coming-of-age metaphor” thing.  so much failed genre-blending and tons of tone-deaf tonal shifts.  the movie threw away whatever potential this concept had at being something new and different and just shat the bed

it’s not offensively bad, but that almost makes it worse. boring and cringe

also, seeing Stan Lee credited as executive producer was a shocking reminder of just how damn long this thing has been delayed","theatre, regal, celebration pointe 10, unlimited",2020-09-15
2020-09-17,Drive,2011,https://boxd.it/1mcNYf,4.5,Yes,"still love this movie but nothing makes me cringe harder than the god-awful review that 16-year-old me wrote when I first watched it (<a href=""https://boxd.it/i15rF"" rel=""nofollow"">proceed at your own risk</a>)","apartment, streaming",2020-09-15
2020-09-18,The Personal History of David Copperfield,2019,https://boxd.it/1mlYgV,2.5,,"the most interesting thing this movie did was have the same actress play both David’s mother and love interest.  “very Freudian” –@carapanarisi

thank god Dev Patel is so hot he’s the only reason I didn’t fall asleep

seeing Dev and Morfydd Clark side by side just made me think about <i>The Green Knight </i>and <i>Saint Maud </i>the whole time.  i’ve got a fever and the only prescription is more A24 movies","theatre, regal, butler plaza 14, unlimited",2020-09-17
2020-09-21,The Exorcist,1973,https://boxd.it/1mGPPz,4,,"so fucking pissed to learn that karsten runquist watched this movie on the same night that I did.  who the hell does this guy think he is?  i’m sick of your shit, karsten.","apartment, streaming",2020-09-20
2020-09-22,The Fountain,2006,https://boxd.it/1mLwSf,3,,🤨,"apartment, streaming",2020-09-21
2020-10-03,Bill & Ted Face the Music,2020,https://boxd.it/1nNYIl,2.5,,"totally non-heinous but not very triumphant at all.  feels devoid of a lot of the life and energy of the originals, and has a strange undertone of melancholy throughout because of it.  it’s just kinda sad to see everyone so old and stiff yet so determined to bring Bill and Ted back.  the age of this franchise is uncomfortably obvious, especially in the folds and wrinkles upon the faces of the original cast, even Death himself.

this gives me that uncomfortable feeling that everyone gets when they see something or someone they love age and wither.  it’s just kinda sad.  I wish they could have harnessed those feelings and ideas in some way to make something incredible, but what we got was just a mediocre sci-fi romp bogged down by the quality and legacy of the original films along with the unavoidable passage of time (<i>“Has-beens!”</i>).","other, streaming",2020-09-29
2020-10-08,The Purge,2013,https://boxd.it/1on3sR,1,,"took another bullet for ethan hawke and I’m ready to do it again (looking at you, <i>Getaway</i> [2013])

how did he do these movies the same year as <i>Before Midnight</i>???","apartment, streaming",2020-10-07
2020-10-09,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/1otrHN,3.5,,Very nice,"apartment, streaming",2020-10-07
2020-10-13,Killer Klowns from Outer Space,1988,https://boxd.it/1oXIbp,3.5,Yes,"unironically great. the score shreds way too damn hard

also, every young man in this movie looks/acts exactly like Mark Hamill in the original Star Wars trilogy","other, streaming",2020-10-11
2020-10-14,Eraserhead,1977,https://boxd.it/1p5WtD,4.5,Yes,best birth control ad I’ve ever seen,"other, blu-ray",2020-10-13
2020-10-17,The African Doctor,2016,https://boxd.it/1pjL5j,2.5,,"own the racists by helping them and proving you are valuable to them and their community

seriously, the town basically decides that Dr. Zantoko is “one of the good ones” after he delivers a woman’s baby while she insults him and calls him slurs the entire time.  the end","apartment, streaming",2020-10-16
2020-10-18,Little Shop of Horrors,1986,https://boxd.it/1pqG2j,4,Yes,"watched this when I was like 11 and loved it, but it still managed to be SO much better than I remember.  the puppet/animatronic work will always blow my mind, the cinematography is quirky as hell, and every song is a banger.  plus I finally got to see the original ending fully restored!!  

(directors cut wasn’t released until 2012, so when I was a kid I could only find the low quality black-and-white workshop footage of the original ending online)","other, streaming",2020-10-16
2020-10-22,The Thing,1982,https://boxd.it/1pUIdX,4,,john carpenter did the thing,"other, streaming",2020-10-19
2020-10-24,The Texas Chain Saw Massacre,1974,https://boxd.it/1qa65N,4,Yes,"that is TOO much, man!","home, streaming",2020-10-24
